SPY,UST_10,UST_5,UST_2,CS_IG,CS_HY
0.0040431266846361336,-0.6000000000000005,-2.8999999999999915,-4.899999999999999,0.0,1.7048379999999952
0.006105217579562838,5.400000000000005,4.0999999999999925,1.699999999999996,-2.0,-2.701720000000023
0.004712515062833544,-7.600000000000007,-7.799999999999985,-4.299999999999998,1.0,-1.650863999999956
0.0034696194127346036,-7.499999999999996,-5.500000000000016,-2.1999999999999966,0.0,-11.103343999999993
0.0008537340191663301,3.7000000000000144,6.1000000000000165,4.099999999999998,-1.0,-6.396348000000046
-0.003305397394067322,-5.300000000000016,-3.600000000000003,-2.200000000000002,2.0,6.491681000000028
-0.008044845735803774,11.40000000000001,13.59999999999999,9.300000000000002,0.0,1.4022219999999948
0.000323540830852842,0.0,0.0,0.0,0.0,0.0
0.007546844340944769,1.200000000000001,0.5000000000000115,-0.20000000000000018,1.0,5.379070000000013
0.0003424144498898052,5.200000000000005,3.0999999999999917,0.5000000000000004,1.0,2.9856609999999932
0.00395781186487798,1.8999999999999906,1.29999999999999,0.0,0.0,1.4917300000000182
-0.002429253324241376,-4.499999999999993,-3.499999999999992,-1.8000000000000016,1.0,5.814679999999953
0.003396419874396539,-0.40000000000000036,-1.0999999999999899,0.30000000000000027,0.0,2.1957840000000033
-0.0017882613416217996,-3.7000000000000144,0.20000000000000018,0.5000000000000004,1.0,3.744864000000007
-0.0028151592057839014,7.600000000000007,9.499999999999996,7.799999999999995,0.0,-7.268862000000013
0.0013260046624035127,4.299999999999993,2.200000000000002,3.0000000000000027,1.0,13.701287000000036
0.002669856254939207,-3.0999999999999917,0.40000000000000036,2.6000000000000023,1.0,4.720179999999971
-0.02230316973415125,-16.1,-18.300000000000004,-14.200000000000001,4.0,30.307278999999994
0.012266596945334163,2.499999999999991,-0.9000000000000119,-1.5000000000000013,0.0,-11.134524999999996
-0.019457597933706494,-5.399999999999983,0.9000000000000119,8.199999999999996,0.0,6.583441999999991
-0.011107208710158911,-4.200000000000004,-2.400000000000002,-1.3999999999999901,2.0,-3.4668289999999615
0.01531631520532728,4.0999999999999925,7.099999999999995,6.199999999999994,0.0,-7.790315000000021
-0.008701355487538143,-10.099999999999998,-7.400000000000007,-2.6000000000000023,-1.0,1.811774000000014
0.011843324070398342,9.099999999999998,7.300000000000018,4.300000000000004,-2.0,-17.056043999999986
0.020684844918154255,4.0000000000000036,4.899999999999993,5.899999999999994,-2.0,-33.40684200000004
0.002647988383018829,4.699999999999993,1.8999999999999906,-0.9999999999999898,-1.0,9.361695999999995
-0.006751576077696275,-2.200000000000002,-0.6000000000000005,0.7999999999999896,2.0,9.129593
0.009413530610056897,-1.5999999999999792,-1.6999999999999904,-3.399999999999992,0.0,2.100086000000033
-0.008858393168203249,-6.800000000000006,-4.699999999999993,-2.100000000000002,1.0,2.7355210000000056
-0.006879996570718139,2.6000000000000023,3.200000000000003,2.300000000000002,1.0,5.917137999999966
0.015625,1.6000000000000014,0.8999999999999897,0.8000000000000007,-1.0,-3.0383190000000013
-0.008818529536761655,-4.700000000000015,-8.099999999999996,-5.000000000000004,0.0,-5.670361999999955
-0.01410654946939649,-0.8000000000000007,1.0999999999999899,2.400000000000002,0.0,5.60955899999999
-0.010633439885184948,2.100000000000013,-0.8000000000000007,-0.6000000000000005,2.0,3.9457249999999817
0.0177590223746098,3.8000000000000034,5.000000000000004,3.500000000000003,-2.0,-14.514072999999996
0.009998704271584558,-1.0000000000000009,-0.09999999999998899,-0.5000000000000004,-1.0,-12.530055000000004
0.006222070174688454,4.0999999999999925,2.6000000000000023,2.599999999999991,-1.0,-11.24387200000001
0.014152146196344972,-1.6000000000000014,0.40000000000000036,1.200000000000001,-2.0,-17.032488
-0.0008171646482001416,0.5000000000000115,-0.10000000000001119,5.100000000000005,0.0,3.203638000000012
0.0012791746178204555,6.899999999999995,5.200000000000005,-0.40000000000000036,-1.0,0.5990859999999998
-0.002764513696908777,-4.100000000000015,-3.300000000000014,-2.200000000000002,0.0,7.7186060000000225
-0.002520161290322731,0.10000000000001119,-0.09999999999998899,0.7000000000000006,0.0,1.2681249999999977
0.005789961259895504,11.799999999999988,9.200000000000008,3.600000000000003,1.0,-4.99494900000002
-0.0003349312344308464,1.9000000000000128,0.20000000000000018,-0.9000000000000008,-1.0,8.031231999999989
-0.019202177782431162,5.800000000000005,7.299999999999995,6.799999999999995,0.0,-0.20842399999997951
-0.0009394081728510972,1.6000000000000014,3.8999999999999924,3.9000000000000035,0.0,7.990153000000021
-0.003953498311749404,4.0999999999999925,3.0000000000000027,-0.40000000000000036,0.0,3.0968110000000024
-0.001244394859361897,-0.30000000000001137,1.8999999999999906,3.200000000000003,2.0,4.708560999999975
0.009108289832656657,-2.39999999999998,-1.8000000000000016,-1.100000000000001,0.0,-16.453382999999974
0.002703565726450252,0.8000000000000007,1.9000000000000128,3.600000000000003,0.0,-7.873576000000014
-0.013778608127043457,-3.9000000000000146,-4.600000000000004,-2.6000000000000023,1.0,9.501982999999996
0.0004090155641187643,8.099999999999996,8.499999999999996,7.399999999999995,0.0,1.5131149999999707
-0.017709588569461254,8.800000000000008,10.000000000000009,7.599999999999996,1.0,-0.24146299999995335
-0.010383579048829139,-0.8999999999999897,-0.9000000000000119,1.4000000000000012,0.0,-0.6994380000000433
-0.011068068622025473,-6.000000000000005,-6.2999999999999945,-3.200000000000003,2.0,0.6437670000000253
-0.019630665920537194,-4.600000000000004,-2.8000000000000025,-2.200000000000002,1.0,19.12775799999997
0.004246769258870131,1.200000000000001,-1.0999999999999899,-3.1999999999999917,2.0,12.836766000000011
-0.012208985085485513,-0.10000000000001119,0.6999999999999895,4.5999999999999925,-1.0,2.1082150000000297
-0.0025088038299537763,9.50000000000002,13.00000000000001,13.400000000000013,0.0,-13.513312000000042
-0.004937929761410276,-6.500000000000017,-2.6000000000000023,3.699999999999992,3.0,18.849621000000013
0.02483535850106655,-2.8999999999999915,-4.600000000000004,-2.6000000000000023,2.0,16.067133000000013
0.018011087227062017,0.6000000000000005,-0.29999999999998916,1.6000000000000014,0.0,-4.100604000000033
0.006756906936942864,1.0999999999999899,0.8999999999999897,-1.4000000000000012,-1.0,-13.623982999999953
